,0,1,2,3,4,5,6,7,8,9
BIOKEY_6,0.21685441087749405,0.0,0.0,0.5486374589588745,0.2806408899874247,0.0,0.0,0.004699646492792847,0.22010136997264632,0.03462279596518713
BIOKEY_17,0.12949238250849443,0.0,0.0,0.5997605780895499,0.032080991392377106,0.18917166117119721,0.0,0.000911488584717557,0.0,0.5359674557633866
BIOKEY_27,0.1002082765965557,0.0,0.0,0.1661580324903945,0.32019789086779393,0.05560431049121619,0.0,0.0,0.0,0.04769675175129133
BIOKEY_24,0.13877600745356392,0.0,0.0,0.1384865338251631,0.2199651496581803,0.113636355996488,0.0007773001957586902,0.001450254767243667,0.0,0.05995024893227802
Patient1_T2,0.0,0.21292650210693775,0.028826460117368193,0.0,0.18792577066288702,0.07324134265854436,0.0,0.0,0.2180686755580688,0.0
Patient2_T3,0.0,0.052204826991625895,0.0016246447823147997,0.10761546917993023,0.15390916866522245,0.2120346500764022,0.0,0.0,0.04579355101077916,0.0
Patient3_T6,0.0,0.25538430288757896,0.0032208031059304076,0.19153051816386868,0.08157350367486522,0.10985655825153727,0.0,0.0,0.0,0.0
Patient4_T7,0.0,0.24529333027483188,0.0,0.0,0.15823907272604776,0.13044544218119375,0.0,0.003574890863761554,0.021263345278207446,0.0
BC389_Tumor,0.1264897365263665,0.0,0.015030646782663038,0.0,0.13810142278736873,0.24417966296691365,0.009172173157146605,0.0,0.0,0.05743936367014712
BC392_Tumor,0.0,0.022991225607983223,0.00021869782210771744,0.06740107799170439,0.21965331144947825,0.29145281195108613,0.015107049053612572,0.005208601122295769,0.10452087588018615,0.264246263424139
BC393_Tumor,0.0,0.01071271041887597,0.025771226056988557,0.07710511095780714,0.09491179403836515,0.23315924287309603,0.0,0.0,0.0,0.16836007720587012
BC397_Tumor,0.016512321723070374,0.08991128588504983,0.7967264025898977,0.05531744006845775,0.04593537836443115,0.17961107337467302,0.06337081356459523,0.0,0.0,0.0
BC17086-12_Tumor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6535813138159683,0.0,0.0
